,Resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique Timestamp,Force.z
2022/10/20/21:27:30.588971,2022/10/20/21:27:30.58,2427315,1666326450,588774125,tool0_controller,0.770441851,-0.210264402,-16.27908124,0.069577989,-0.670840764,-0.042482571,,#N/A
2022/10/20/21:27:30.590669,2022/10/20/21:27:30.59,2427316,1666326450,590578158,tool0_controller,0.819107788,-1.125218053,-15.80767448,0.23412863,-0.696175084,0.021941668,,#N/A
2022/10/20/21:27:30.593033,2022/10/20/21:27:30.59,2427317,1666326450,592478410,tool0_controller,-0.204469883,1.256967223,-13.60543207,0.091679832,-0.639335122,-0.055724536,,#N/A
2022/10/20/21:27:30.594767,2022/10/20/21:27:30.59,2427318,1666326450,594424196,tool0_controller,0.715257099,1.093671539,-14.69429013,0.185888589,-0.683743382,-0.024005392,,#N/A
2022/10/20/21:27:30.596468,2022/10/20/21:27:30.59,2427319,1666326450,596307343,tool0_controller,-1.777199311,1.279431852,-12.66863448,0.180656877,-0.638834024,-0.044904923,,#N/A
2022/10/20/21:27:30.598840,2022/10/20/21:27:30.59,2427320,1666326450,598245504,tool0_controller,-2.796304605,0.16508029,-11.77736943,0.128138672,-0.541031215,0.008899612,,#N/A
2022/10/20/21:27:30.600448,2022/10/20/21:27:30.60,2427321,1666326450,600175434,tool0_controller,-2.191605485,1.188635636,-11.65383745,0.142171731,-0.661496886,-0.040192598,,#N/A
2022/10/20/21:27:30.604676,2022/10/20/21:27:30.60,2427322,1666326450,602157215,tool0_controller,-2.911253631,3.214483603,-9.674384156,0.08628608,-0.580052774,-0.101410235,,#N/A
2022/10/20/21:27:30.606349,2022/10/20/21:27:30.60,2427323,1666326450,606150729,tool0_controller,-0.818795908,2.878831605,-15.55448245,0.168345824,-0.770114366,-0.132866187,,#N/A
2022/10/20/21:27:30.609427,2022/10/20/21:27:30.60,2427324,1666326450,608580972,tool0_controller,-2.243112352,2.56249262,-16.62690176,0.286156578,-0.765062132,-0.074744676,,#N/A
2022/10/20/21:27:30.611014,2022/10/20/21:27:30.61,2427325,1666326450,610631680,tool0_controller,1.139334648,1.276272627,-19.46030549,0.516953168,-0.989440769,-0.023023941,,#N/A
2022/10/20/21:27:30.613083,2022/10/20/21:27:30.61,2427326,1666326450,612546952,tool0_controller,-1.528126552,1.810127533,-16.25664904,0.295583463,-0.785130727,-0.079060906,,#N/A
2022/10/20/21:27:30.614705,2022/10/20/21:27:30.61,2427327,1666326450,614565536,tool0_controller,-2.360536015,-0.207570254,-15.25421227,0.244896242,-0.724509965,0.015432093,,#N/A
2022/10/20/21:27:30.617792,2022/10/20/21:27:30.61,2427328,1666326450,617160688,tool0_controller,-0.701646884,-0.58374328,-15.19762125,0.43677548,-0.8083575,0.010313016,,#N/A
2022/10/20/21:27:30.625150,2022/10/20/21:27:30.62,2427329,1666326450,618862406,tool0_controller,-1.58476739,0.775170814,-14.73097717,0.328045583,-0.676714019,-0.01617725,,#N/A
2022/10/20/21:27:30.625259,2022/10/20/21:27:30.62,2427330,1666326450,621141800,tool0_controller,-3.008721016,1.087304967,-14.70535579,0.333605527,-0.712992241,-0.016587524,,#N/A
2022/10/20/21:27:30.625273,2022/10/20/21:27:30.62,2427331,1666326450,622514469,tool0_controller,-3.658527493,0.073201261,-10.99952454,0.429538292,-0.624275358,0.010502806,,#N/A
2022/10/20/21:27:30.625283,2022/10/20/21:27:30.62,2427332,1666326450,624125597,tool0_controller,-0.18601802,-1.931748438,-12.65982748,0.393349334,-0.616633349,0.071050185,,#N/A
2022/10/20/21:27:30.626982,2022/10/20/21:27:30.62,2427333,1666326450,626144079,tool0_controller,-3.420180139,0.367452035,-10.14239582,0.326308133,-0.562699916,0.010819693,,#N/A
2022/10/20/21:27:30.628659,2022/10/20/21:27:30.62,2427334,1666326450,628155158,tool0_controller,-2.570817573,-0.78312231,-9.635366443,0.286065557,-0.519010123,0.031839696,,#N/A
2022/10/20/21:27:30.630901,2022/10/20/21:27:30.63,2427335,1666326450,630316298,tool0_controller,1.366769045,-1.231527658,-13.20410955,0.377028211,-0.72670914,0.039516011,,#N/A
2022/10/20/21:27:30.633119,2022/10/20/21:27:30.63,2427336,1666326450,632528697,tool0_controller,0.697511677,1.442060402,-12.7341242,0.282735795,-0.688238208,-0.062761941,,#N/A
2022/10/20/21:27:30.635365,2022/10/20/21:27:30.63,2427337,1666326450,634727046,tool0_controller,2.423996303,0.02943214,-16.79804844,0.250630246,-0.712591855,0.013726389,,#N/A
2022/10/20/21:27:30.637376,2022/10/20/21:27:30.63,2427338,1666326450,636764029,tool0_controller,-0.706438423,1.263730833,-14.04306562,0.31168691,-0.701550171,-0.02511242,,#N/A
2022/10/20/21:27:30.640181,2022/10/20/21:27:30.64,2427339,1666326450,639964853,tool0_controller,1.006848203,0.329378263,-14.78059944,0.069034214,-0.653132998,-0.047720747,,#N/A
2022/10/20/21:27:30.646845,2022/10/20/21:27:30.64,2427340,1666326450,642222099,tool0_controller,1.102973842,-0.597522331,-15.99340631,0.161931168,-0.688685735,0.00105926,,#N/A
2022/10/20/21:27:30.648398,2022/10/20/21:27:30.64,2427341,1666326450,646830088,tool0_controller,-0.84896937,-0.879134523,-14.23888268,0.127138881,-0.620249596,0.02179465,,#N/A
2022/10/20/21:27:30.649028,2022/10/20/21:27:30.64,2427342,1666326450,648754827,tool0_controller,-1.386734601,1.493909655,-12.44671397,0.109649076,-0.633434768,-0.051267016,,#N/A
2022/10/20/21:27:30.650670,2022/10/20/21:27:30.65,2427343,1666326450,650252977,tool0_controller,-1.264804414,-0.323333786,-12.31761082,0.148858318,-0.588973147,-0.024938161,,#N/A
2022/10/20/21:27:30.651769,2022/10/20/21:27:30.65,2427344,1666326450,651645333,tool0_controller,-1.924335946,0.133538628,-11.66980315,0.217304321,-0.615524262,0.011498583,,#N/A
2022/10/20/21:27:30.654030,2022/10/20/21:27:30.65,2427345,1666326450,652990258,tool0_controller,-5.087551796,4.107190436,-8.613750637,0.042459964,-0.533555895,-0.133854159,,#N/A
2022/10/20/21:27:30.655102,2022/10/20/21:27:30.65,2427346,1666326450,654855964,tool0_controller,1.600960736,0.854133492,-13.34248578,0.193890142,-0.68741892,-0.012152751,,#N/A
2022/10/20/21:27:30.656766,2022/10/20/21:27:30.65,2427347,1666326450,656578101,tool0_controller,-1.659325885,2.063584469,-14.48189104,0.281388753,-0.770741985,-0.023928406,,#N/A
2022/10/20/21:27:30.659047,2022/10/20/21:27:30.65,2427348,1666326450,658409368,tool0_controller,-1.492896942,1.98122055,-16.0373873,0.150199346,-0.772758842,-0.105584014,,#N/A
2022/10/20/21:27:30.660710,2022/10/20/21:27:30.66,2427349,1666326450,660415950,tool0_controller,1.028955679,0.366253883,-19.12185621,0.309820449,-0.856950845,-0.085889105,,#N/A
2022/10/20/21:27:30.665033,2022/10/20/21:27:30.66,2427350,1666326450,662476145,tool0_controller,-3.792449163,1.627827763,-14.81350943,0.509893747,-0.776918968,-0.014981257,,#N/A
2022/10/20/21:27:30.666631,2022/10/20/21:27:30.66,2427351,1666326450,666138239,tool0_controller,-1.103467224,1.719965707,-16.44867104,0.360059265,-0.780535581,-0.003634858,,#N/A
2022/10/20/21:27:30.668829,2022/10/20/21:27:30.66,2427352,1666326450,668172307,tool0_controller,-1.378380258,-0.300284953,-15.30498535,0.38527552,-0.755790334,-0.001852657,,#N/A
2022/10/20/21:27:30.671493,2022/10/20/21:27:30.67,2427353,1666326450,670198391,tool0_controller,-2.567247204,0.935595281,-14.26249354,0.244707357,-0.697922299,-0.057778515,,#N/A
2022/10/20/21:27:30.672531,2022/10/20/21:27:30.67,2427354,1666326450,672265137,tool0_controller,-2.756408126,1.533719016,-12.02200783,0.417170732,-0.647157333,-0.01817221,,#N/A
2022/10/20/21:27:30.674688,2022/10/20/21:27:30.67,2427355,1666326450,674134284,tool0_controller,-2.820364424,-1.747842237,-10.74233441,0.397174169,-0.579508139,0.104628211,,#N/A
2022/10/20/21:27:30.677575,2022/10/20/21:27:30.67,2427356,1666326450,677268969,tool0_controller,-3.151430193,-1.207303897,-8.777831716,0.29460138,-0.525757998,0.053457434,,#N/A
2022/10/20/21:27:30.679215,2022/10/20/21:27:30.67,2427357,1666326450,679066496,tool0_controller,-2.195102331,-1.210414086,-8.297229426,0.250499109,-0.589279825,0.034668548,,#N/A
2022/10/20/21:27:30.681417,2022/10/20/21:27:30.68,2427358,1666326450,681129437,tool0_controller,-1.464426629,-0.417831015,-11.25476542,0.395787457,-0.663965344,-0.009824103,,#N/A
2022/10/20/21:27:30.683100,2022/10/20/21:27:30.68,2427359,1666326450,682687994,tool0_controller,0.203172038,2.454391212,-12.52476208,0.436707879,-0.716062035,-0.063113766,,#N/A
2022/10/20/21:27:30.684788,2022/10/20/21:27:30.68,2427360,1666326450,684226587,tool0_controller,1.81248198,0.420979778,-15.65860423,0.150340474,-0.670212881,-0.025088518,,#N/A
2022/10/20/21:27:30.686480,2022/10/20/21:27:30.68,2427361,1666326450,686196275,tool0_controller,1.500839942,-0.802553953,-14.88540074,0.303568163,-0.687578883,0.039618606,,#N/A
2022/10/20/21:27:30.688496,2022/10/20/21:27:30.68,2427362,1666326450,688155542,tool0_controller,1.099405526,-2.307144915,-13.98926468,0.186382347,-0.717475111,0.009961729,,#N/A
2022/10/20/21:27:30.690525,2022/10/20/21:27:30.69,2427363,1666326450,690161553,tool0_controller,-0.418108885,-1.015347956,-14.30264085,-0.001092918,-0.662785266,-0.05007986,,#N/A
2022/10/20/21:27:30.692797,2022/10/20/21:27:30.69,2427364,1666326450,692150743,tool0_controller,0.864741051,0.597451975,-14.74234156,0.213491895,-0.650719859,-0.000783886,,#N/A
2022/10/20/21:27:30.697862,2022/10/20/21:27:30.69,2427365,1666326450,694368037,tool0_controller,0.467127666,0.115783267,-14.86211869,0.171413829,-0.626796215,-0.029298021,,#N/A
2022/10/20/21:27:30.697876,2022/10/20/21:27:30.69,2427366,1666326450,696285031,tool0_controller,-1.061377213,3.641643674,-13.15188794,0.148108355,-0.645652376,-0.089801773,,#N/A
2022/10/20/21:27:30.698281,2022/10/20/21:27:30.69,2427367,1666326450,698171899,tool0_controller,-0.506611556,0.943059891,-12.24243489,0.175269967,-0.652008106,-0.064299279,,#N/A
2022/10/20/21:27:30.700718,2022/10/20/21:27:30.70,2427368,1666326450,700241598,tool0_controller,-3.056585608,-1.998232509,-12.05119457,0.154582396,-0.549291128,0.042958443,,#N/A
2022/10/20/21:27:30.703489,2022/10/20/21:27:30.70,2427369,1666326450,702180101,tool0_controller,-3.341644062,1.61270326,-10.23104129,0.106714332,-0.569574153,-0.024177449,,#N/A
2022/10/20/21:27:30.704830,2022/10/20/21:27:30.70,2427370,1666326450,704163980,tool0_controller,-2.84399128,2.021107685,-10.00104005,0.090031523,-0.595360893,-0.049257204,,#N/A
2022/10/20/21:27:30.706522,2022/10/20/21:27:30.70,2427371,1666326450,706167367,tool0_controller,-2.057019174,1.993224184,-10.28195476,0.296788025,-0.612946831,-0.025372772,,#N/A
2022/10/20/21:27:30.710696,2022/10/20/21:27:30.71,2427372,1666326450,709801449,tool0_controller,-0.302574169,2.214629003,-13.75638781,0.185022027,-0.747014961,-0.092183915,,#N/A
2022/10/20/21:27:30.712357,2022/10/20/21:27:30.71,2427373,1666326450,711964587,tool0_controller,-0.206367479,1.996340391,-18.04073307,0.152488707,-0.83053856,-0.127520063,,#N/A
2022/10/20/21:27:30.714574,2022/10/20/21:27:30.71,2427374,1666326450,713973983,tool0_controller,0.451573159,2.705987373,-19.46677395,0.590191066,-1.001583496,-0.041234865,,#N/A
2022/10/20/21:27:30.716405,2022/10/20/21:27:30.71,2427375,1666326450,715916089,tool0_controller,-1.632215795,0.804222243,-18.28751738,0.259973751,-0.862360002,-0.039109144,,#N/A
2022/10/20/21:27:30.717978,2022/10/20/21:27:30.71,2427376,1666326450,717363489,tool0_controller,-1.578328861,0.285682509,-15.74084665,0.203496082,-0.688549424,-0.026052999,,#N/A
2022/10/20/21:27:30.719080,2022/10/20/21:27:30.71,2427377,1666326450,718719592,tool0_controller,0.183316428,-1.064723714,-15.25445294,0.409014646,-0.717801505,0.043609442,,#N/A
2022/10/20/21:27:30.720813,2022/10/20/21:27:30.72,2427378,1666326450,720205421,tool0_controller,-2.611989201,2.2443589,-13.36685299,0.26569767,-0.6716519,-0.04119748,,#N/A
2022/10/20/21:27:30.722440,2022/10/20/21:27:30.72,2427379,1666326450,722135545,tool0_controller,-1.639042295,3.402058398,-13.38705125,0.391353666,-0.70144959,-0.038842341,,#N/A
2022/10/20/21:27:30.724872,2022/10/20/21:27:30.72,2427380,1666326450,724150791,tool0_controller,-3.03924265,-0.670807945,-12.036154,0.328009266,-0.582723844,0.043871669,,#N/A
2022/10/20/21:27:30.728266,2022/10/20/21:27:30.72,2427381,1666326450,726770759,tool0_controller,-3.683268246,-1.345326124,-8.328699531,0.347180997,-0.446835732,0.089445199,,#N/A
2022/10/20/21:27:30.729882,2022/10/20/21:27:30.72,2427382,1666326450,728762715,tool0_controller,-2.06417881,-0.411762696,-8.180913323,0.304743771,-0.565642792,0.032775903,,#N/A
2022/10/20/21:27:30.730436,2022/10/20/21:27:30.73,2427383,1666326450,730121161,tool0_controller,-3.808679688,0.432414917,-9.17302047,0.24401041,-0.54177699,-0.029325535,,#N/A
2022/10/20/21:27:30.733259,2022/10/20/21:27:30.73,2427384,1666326450,732612964,tool0_controller,1.184737272,1.358952367,-11.1997428,0.470372122,-0.723638469,0.006790615,,#N/A
2022/10/20/21:27:30.737291,2022/10/20/21:27:30.73,2427385,1666326450,736686646,tool0_controller,0.808980149,0.142448205,-14.57320315,0.193911838,-0.731258239,-0.029694245,,#N/A
2022/10/20/21:27:30.739440,2022/10/20/21:27:30.73,2427386,1666326450,738913806,tool0_controller,-0.708369947,-0.037919128,-13.57134734,0.286469917,-0.591589625,0.028641871,,#N/A
2022/10/20/21:27:30.741095,2022/10/20/21:27:30.74,2427387,1666326450,740950883,tool0_controller,3.117905577,-2.229920471,-15.99573916,0.28440744,-0.787167077,0.013387697,,#N/A
2022/10/20/21:27:30.742759,2022/10/20/21:27:30.74,2427388,1666326450,742636169,tool0_controller,-0.510191005,0.725631406,-14.74480845,0.067862741,-0.671430308,-0.074843789,,#N/A
2022/10/20/21:27:30.744979,2022/10/20/21:27:30.74,2427389,1666326450,744735102,tool0_controller,2.970666368,0.694513352,-17.28380481,0.234649483,-0.779824721,-0.02965883,,#N/A
2022/10/20/21:27:30.747265,2022/10/20/21:27:30.74,2427390,1666326450,746715910,tool0_controller,2.218160281,-0.220763471,-15.47926412,0.17543711,-0.726603281,-0.019958594,,#N/A
2022/10/20/21:27:30.749687,2022/10/20/21:27:30.74,2427391,1666326450,748857472,tool0_controller,-2.609954186,1.498903104,-12.05610173,0.078642909,-0.509650348,-0.027761987,,#N/A
2022/10/20/21:27:30.751125,2022/10/20/21:27:30.75,2427392,1666326450,750540771,tool0_controller,-0.888210625,-0.279201247,-12.89729262,0.126664951,-0.599515485,-0.01536309,,#N/A
2022/10/20/21:27:30.752236,2022/10/20/21:27:30.75,2427393,1666326450,752008499,tool0_controller,-2.771144527,0.186037215,-11.98697988,0.123758392,-0.551899977,-0.054368317,,#N/A
2022/10/20/21:27:30.753914,2022/10/20/21:27:30.75,2427394,1666326450,753429978,tool0_controller,-1.232336846,1.387896695,-13.2053809,0.250549649,-0.644886279,0.005369701,,#N/A
2022/10/20/21:27:30.755522,2022/10/20/21:27:30.75,2427395,1666326450,754880634,tool0_controller,-3.712421155,2.288769117,-10.86475074,0.053185733,-0.591420564,-0.080336912,,#N/A
2022/10/20/21:27:30.756819,2022/10/20/21:27:30.75,2427396,1666326450,756515076,tool0_controller,-3.698812821,1.694676146,-9.2981315,0.152007463,-0.496514341,-0.025433872,,#N/A
2022/10/20/21:27:30.759064,2022/10/20/21:27:30.75,2427397,1666326450,758525212,tool0_controller,-2.075255245,0.904251508,-11.65377056,0.352419444,-0.713581551,-0.000907414,,#N/A
2022/10/20/21:27:30.761907,2022/10/20/21:27:30.76,2427398,1666326450,761751926,tool0_controller,-0.911556065,1.508380029,-15.58484515,0.035478372,-0.704220023,-0.168711432,,#N/A
2022/10/20/21:27:30.764143,2022/10/20/21:27:30.76,2427399,1666326450,763792750,tool0_controller,-1.060375117,1.503604255,-18.99960965,0.432098866,-0.828104716,0.017450974,,#N/A
2022/10/20/21:27:30.765813,2022/10/20/21:27:30.76,2427400,1666326450,765310585,tool0_controller,1.100399995,1.22410795,-19.5962217,0.37995972,-0.993354158,-0.038432373,,#N/A
2022/10/20/21:27:30.768965,2022/10/20/21:27:30.76,2427401,1666326450,767414689,tool0_controller,-0.946170328,3.002134056,-16.4486321,0.218492376,-0.790601137,-0.116023472,,#N/A
2022/10/20/21:27:30.769757,2022/10/20/21:27:30.76,2427402,1666326450,769115294,tool0_controller,0.325333446,0.101950157,-16.96115334,0.456166482,-0.846976289,0.010043324,,#N/A
2022/10/20/21:27:30.770888,2022/10/20/21:27:30.77,2427403,1666326450,770718484,tool0_controller,-2.286872308,-0.148397742,-14.12504573,0.271272996,-0.675735339,-0.015726566,,#N/A
2022/10/20/21:27:30.772580,2022/10/20/21:27:30.77,2427404,1666326450,772370202,tool0_controller,-1.422038267,0.825001064,-14.7423826,0.266140993,-0.693808862,-0.011471137,,#N/A
2022/10/20/21:27:30.775841,2022/10/20/21:27:30.77,2427405,1666326450,774433504,tool0_controller,-2.094761392,0.310183491,-11.85073047,0.328170688,-0.676111419,-0.003713527,,#N/A
2022/10/20/21:27:30.776879,2022/10/20/21:27:30.77,2427406,1666326450,776382223,tool0_controller,-2.808038276,0.008850766,-11.2793295,0.369301229,-0.561870844,0.026384272,,#N/A
2022/10/20/21:27:30.778545,2022/10/20/21:27:30.77,2427407,1666326450,778291243,tool0_controller,-1.116437336,-0.352801846,-12.00398559,0.410681892,-0.53243271,0.048878241,,#N/A
2022/10/20/21:27:30.780709,2022/10/20/21:27:30.78,2427408,1666326450,780282393,tool0_controller,-3.592625706,-0.115516634,-8.958615018,0.195649872,-0.514963237,-0.018560747,,#N/A
2022/10/20/21:27:30.782920,2022/10/20/21:27:30.78,2427409,1666326450,782394418,tool0_controller,-1.255354049,-0.24687513,-10.68647247,0.316046012,-0.623249536,0.025496477,,#N/A
2022/10/20/21:27:30.784606,2022/10/20/21:27:30.78,2427410,1666326450,784188147,tool0_controller,1.284029701,0.122837109,-11.8088167,0.375579113,-0.65459528,-0.007418459,,#N/A
2022/10/20/21:27:30.786863,2022/10/20/21:27:30.78,2427411,1666326450,786143019,tool0_controller,-3.211890217,1.296520731,-11.0887385,0.179415611,-0.441709006,-0.032067367,,#N/A
2022/10/20/21:27:30.789230,2022/10/20/21:27:30.78,2427412,1666326450,788872322,tool0_controller,2.537248262,-0.229983341,-14.07100444,0.323615674,-0.672479991,-0.004901433,,#N/A
2022/10/20/21:27:30.792156,2022/10/20/21:27:30.79,2427413,1666326450,790722363,tool0_controller,1.820601087,-0.89142265,-14.40903087,0.163748781,-0.72300721,-0.035832204,,#N/A
2022/10/20/21:27:30.793923,2022/10/20/21:27:30.79,2427414,1666326450,793676283,tool0_controller,1.322161012,-0.0128334,-15.53976008,0.103670909,-0.723175251,-0.016020416,,#N/A
2022/10/20/21:27:30.796180,2022/10/20/21:27:30.79,2427415,1666326450,795511170,tool0_controller,1.15266703,-0.553646362,-14.82367136,0.154672481,-0.698202554,-0.001291527,,#N/A
2022/10/20/21:27:30.798363,2022/10/20/21:27:30.79,2427416,1666326450,798146174,tool0_controller,-0.924266369,-0.359891956,-12.99665994,0.115792393,-0.552629727,0.003162435,,#N/A
2022/10/20/21:27:30.800606,2022/10/20/21:27:30.80,2427417,1666326450,800157395,tool0_controller,2.726983906,-0.492343099,-14.81239156,0.180590375,-0.724389045,-0.041763023,,#N/A
2022/10/20/21:27:30.802526,2022/10/20/21:27:30.80,2427418,1666326450,802112617,tool0_controller,-3.615279204,2.445218564,-10.98314617,0.091692041,-0.581028512,-0.113162339,,#N/A
2022/10/20/21:27:30.804271,2022/10/20/21:27:30.80,2427419,1666326450,804132177,tool0_controller,-1.059107289,0.823024105,-14.52484552,0.217200534,-0.639796794,0.011149802,,#N/A
2022/10/20/21:27:30.806935,2022/10/20/21:27:30.80,2427420,1666326450,806101085,tool0_controller,-1.088146646,0.601480121,-12.122979,0.225377882,-0.598382192,-0.017971119,,#N/A
2022/10/20/21:27:30.809446,2022/10/20/21:27:30.80,2427421,1666326450,808164097,tool0_controller,-5.899764037,2.140973123,-7.682700261,-0.035656685,-0.501878999,-0.072371468,,#N/A
2022/10/20/21:27:30.810505,2022/10/20/21:27:30.81,2427422,1666326450,809987994,tool0_controller,-1.366699646,0.770945782,-9.881501816,0.316086774,-0.651402449,0.028889643,,#N/A
2022/10/20/21:27:30.812171,2022/10/20/21:27:30.81,2427423,1666326450,811909301,tool0_controller,-2.969110608,1.019213236,-11.51011084,0.128851172,-0.581136824,-0.05464971,,#N/A
2022/10/20/21:27:30.814384,2022/10/20/21:27:30.81,2427424,1666326450,813924067,tool0_controller,-1.994343835,3.052795177,-15.01659139,0.131206668,-0.727939326,-0.112982911,,#N/A
2022/10/20/21:27:30.816636,2022/10/20/21:27:30.81,2427425,1666326450,816052079,tool0_controller,2.668032392,2.973274968,-17.93381367,0.580447335,-0.940681034,-0.059876915,,#N/A
2022/10/20/21:27:30.818308,2022/10/20/21:27:30.81,2427426,1666326450,817733270,tool0_controller,-1.900720613,3.674601253,-15.80271904,0.391048674,-0.836887184,-0.092795145,,#N/A
2022/10/20/21:27:30.819443,2022/10/20/21:27:30.81,2427427,1666326450,819200745,tool0_controller,-1.449997788,0.286863899,-15.89647047,0.212219856,-0.739101962,-0.033875588,,#N/A
2022/10/20/21:27:30.822398,2022/10/20/21:27:30.82,2427428,1666326450,820744082,tool0_controller,0.533802102,-1.480814957,-14.36413328,0.258868112,-0.721189676,0.033134946,,#N/A
2022/10/20/21:27:30.823212,2022/10/20/21:27:30.82,2427429,1666326450,822621074,tool0_controller,-1.421585094,-1.477477326,-14.52287654,0.321524137,-0.694386549,0.059054738,,#N/A
2022/10/20/21:27:30.824968,2022/10/20/21:27:30.82,2427430,1666326450,824703266,tool0_controller,-3.232734443,2.929605769,-10.40499971,0.295753677,-0.636787602,-0.072806268,,#N/A
2022/10/20/21:27:30.827053,2022/10/20/21:27:30.82,2427431,1666326450,826531940,tool0_controller,-2.385867966,0.739991511,-9.784015271,0.280055171,-0.55162785,0.02298616,,#N/A
2022/10/20/21:27:30.829044,2022/10/20/21:27:30.82,2427432,1666326450,828327572,tool0_controller,-0.180726726,-2.004848991,-11.11530916,0.407189968,-0.54715264,0.066410561,,#N/A
2022/10/20/21:27:30.830389,2022/10/20/21:27:30.83,2427433,1666326450,830225867,tool0_controller,-2.725052803,0.841183232,-9.34823075,0.282209994,-0.521880517,-0.048040598,,#N/A
2022/10/20/21:27:30.833484,2022/10/20/21:27:30.83,2427434,1666326450,832778652,tool0_controller,-2.14135252,1.00657845,-11.42411962,0.227958867,-0.631329398,-0.01449813,,#N/A
2022/10/20/21:27:30.835567,2022/10/20/21:27:30.83,2427435,1666326450,834979309,tool0_controller,1.049724699,-0.088280648,-11.9548921,0.460675443,-0.695737314,0.036037489,,#N/A
2022/10/20/21:27:30.837254,2022/10/20/21:27:30.83,2427436,1666326450,836782758,tool0_controller,-1.692549572,-0.532145864,-11.41162652,0.224033167,-0.555924526,0.009937021,,#N/A
2022/10/20/21:27:30.838936,2022/10/20/21:27:30.83,2427437,1666326450,838810579,tool0_controller,0.077605004,0.573551665,-12.42026081,0.125757207,-0.585389469,-0.032285028,,#N/A
2022/10/20/21:27:30.842884,2022/10/20/21:27:30.84,2427438,1666326450,842435421,tool0_controller,0.829604571,-0.477468058,-11.84819493,0.325550586,-0.568251552,0.018874471,,#N/A
2022/10/20/21:27:30.845154,2022/10/20/21:27:30.84,2427439,1666326450,844469764,tool0_controller,-0.07605877,-0.646413975,-14.28337402,0.113719731,-0.657200975,-0.008249266,,#N/A
2022/10/20/21:27:30.846953,2022/10/20/21:27:30.84,2427440,1666326450,846423803,tool0_controller,2.506288303,2.457670161,-14.82761735,0.141147859,-0.683893808,-0.058972585,,#N/A
2022/10/20/21:27:30.848661,2022/10/20/21:27:30.84,2427441,1666326450,848441261,tool0_controller,0.181406182,0.12542387,-14.07147468,0.204358743,-0.649373272,-0.021752975,,#N/A
2022/10/20/21:27:30.850830,2022/10/20/21:27:30.85,2427442,1666326450,850482803,tool0_controller,0.968289411,-0.694362223,-13.6060211,0.157806605,-0.65323635,-0.01789278,,#N/A
2022/10/20/21:27:30.852528,2022/10/20/21:27:30.85,2427443,1666326450,851936684,tool0_controller,-1.800576701,2.18653835,-10.85865484,0.03800754,-0.569745465,-0.055964868,,#N/A
2022/10/20/21:27:30.853611,2022/10/20/21:27:30.85,2427444,1666326450,853270409,tool0_controller,-0.611283916,-0.745646367,-11.92817644,0.171153418,-0.596357995,0.036381011,,#N/A
2022/10/20/21:27:30.854749,2022/10/20/21:27:30.85,2427445,1666326450,854597086,tool0_controller,-2.632708562,0.868052495,-9.94410936,0.204066072,-0.587094136,-0.001252431,,#N/A
2022/10/20/21:27:30.859761,2022/10/20/21:27:30.85,2427446,1666326450,856785868,tool0_controller,-1.121734237,1.772100406,-10.21643722,0.003400403,-0.535226085,-0.043079575,,#N/A
2022/10/20/21:27:30.863325,2022/10/20/21:27:30.86,2427447,1666326450,860846327,tool0_controller,-5.167864158,4.584148628,-9.301695809,0.304610291,-0.67941134,-0.096673735,,#N/A
2022/10/20/21:27:30.864894,2022/10/20/21:27:30.86,2427448,1666326450,864557381,tool0_controller,-0.05612086,1.677249461,-16.23194497,0.289073248,-0.742893733,-0.072683258,,#N/A
2022/10/20/21:27:30.869789,2022/10/20/21:27:30.86,2427449,1666326450,866456483,tool0_controller,-3.501646284,-0.94486586,-13.68755305,0.373319594,-0.704896347,0.035087213,,#N/A
2022/10/20/21:27:30.869845,2022/10/20/21:27:30.86,2427450,1666326450,868625538,tool0_controller,-0.727087441,0.856079721,-15.81492852,0.209910071,-0.773605622,-0.045634379,,#N/A
2022/10/20/21:27:30.871025,2022/10/20/21:27:30.87,2427451,1666326450,870679907,tool0_controller,-0.91351142,2.549192563,-15.0622853,0.374039979,-0.778001954,-0.086476821,,#N/A
2022/10/20/21:27:30.874034,2022/10/20/21:27:30.87,2427452,1666326450,872618426,tool0_controller,-0.596763288,-0.388827073,-15.85042914,0.341994544,-0.733969958,0.022756142,,#N/A
2022/10/20/21:27:30.874739,2022/10/20/21:27:30.87,2427453,1666326450,874392648,tool0_controller,-1.633699093,2.2429653,-12.98315076,0.300559279,-0.664321078,-0.027858595,,#N/A
2022/10/20/21:27:30.876923,2022/10/20/21:27:30.87,2427454,1666326450,876511456,tool0_controller,-1.793179454,1.004585738,-10.16896029,0.276230024,-0.63184699,-0.023718985,,#N/A
2022/10/20/21:27:30.878533,2022/10/20/21:27:30.87,2427455,1666326450,878385063,tool0_controller,-2.492274074,-0.880301422,-10.12898225,0.299543627,-0.595911596,0.026777568,,#N/A
2022/10/20/21:27:30.880771,2022/10/20/21:27:30.88,2427456,1666326450,880360733,tool0_controller,-2.420773772,0.147367021,-8.38867392,0.421907641,-0.484127643,0.040379775,,#N/A
2022/10/20/21:27:30.882514,2022/10/20/21:27:30.88,2427457,1666326450,882148959,tool0_controller,-2.319296165,-1.562859401,-9.195666701,0.149251596,-0.487642187,0.031468005,,#N/A
