time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,,,,,,,,,,
2022/11/02/21:17:13.355329,7041906,1667449033,355097167,tool0_controller,0.051227041,0.2475766,-9.642323062,0.212522493,-0.520950326,-0.031831931,,,,,,,,,,,
2022/11/02/21:17:13.357156,7041907,1667449033,356959233,tool0_controller,0.711137169,-1.27806661,-10.17046007,0.090671789,-0.465764611,-0.055361124,,,,,,,,,,,
2022/11/02/21:17:13.359381,7041908,1667449033,359193231,tool0_controller,-0.911596731,-0.768332952,-7.26023459,0.085740574,-0.385526523,-0.057189893,,,,,,,,,,,
2022/11/02/21:17:13.362223,7041909,1667449033,361620929,tool0_controller,0.580453782,-0.669848914,-9.592445593,0.114365093,-0.488929098,-0.028323743,,,,,,,,,,,
2022/11/02/21:17:13.363963,7041910,1667449033,363487136,tool0_controller,-0.755239708,-1.059647352,-7.694512034,-0.011970654,-0.411325232,-0.066599732,,,,,,,,,,,
2022/11/02/21:17:13.366161,7041911,1667449033,365643972,tool0_controller,-1.176151911,1.268883611,-7.80539815,0.125970174,-0.380015895,-0.055281186,,,,,,,,,,,
2022/11/02/21:17:13.367833,7041912,1667449033,367382059,tool0_controller,1.275289189,1.467626793,-8.475495141,0.088213619,-0.476042904,-0.131656873,,,,,,,,,,,
2022/11/02/21:17:13.369497,7041913,1667449033,369004568,tool0_controller,-2.453159653,1.171643509,-7.295771048,0.039729618,-0.310905859,-0.098461218,,,,,,,,,,,
2022/11/02/21:17:13.371169,7041914,1667449033,370767720,tool0_controller,0.528682576,0.602248599,-9.940310638,0.058015901,-0.4888372,-0.076539974,,,,,,,,,,,
2022/11/02/21:17:13.373168,7041915,1667449033,372676826,tool0_controller,-1.458630232,0.128018176,-7.712308876,0.004155766,-0.402463682,-0.07898705,,,,,,,,,,,
2022/11/02/21:17:13.374784,7041916,1667449033,374146836,tool0_controller,-0.486711097,1.21436159,-9.356539006,-0.041673686,-0.455768024,-0.098100599,,,,,,,,,,,
2022/11/02/21:17:13.375900,7041917,1667449033,375745120,tool0_controller,0.756942304,1.215603879,-10.75886744,-0.033957066,-0.584888982,-0.10170986,,,,,,,,,,,
2022/11/02/21:17:13.377566,7041918,1667449033,377087859,tool0_controller,-2.442298392,2.545321763,-6.273469189,-0.145848166,-0.499441001,-0.10609195,,,,,,,,,,,
2022/11/02/21:17:13.378681,7041919,1667449033,378397526,tool0_controller,-0.074540375,1.441069619,-10.24093747,-0.04864118,-0.659558682,-0.133297062,,,,,,,,,,,
2022/11/02/21:17:13.380891,7041920,1667449033,380292632,tool0_controller,-0.672825959,1.700151863,-9.492747092,0.002765712,-0.657905165,-0.141813097,,,,,,,,,,,
2022/11/02/21:17:13.383725,7041921,1667449033,382193939,tool0_controller,-1.333127412,2.389781456,-10.332801,0.087409514,-0.648209526,-0.103627724,,,,,,,,,,,
2022/11/02/21:17:13.383779,7041922,1667449033,383526111,tool0_controller,0.83350311,1.854908764,-12.60723471,0.133346452,-0.727388058,-0.102754736,,,,,,,,,,,
2022/11/02/21:17:13.386021,7041923,1667449033,385365521,tool0_controller,-2.432807861,0.792758627,-9.952528611,0.080326989,-0.618578862,-0.097580555,,,,,,,,,,,
2022/11/02/21:17:13.389050,7041924,1667449033,387368641,tool0_controller,-0.184052595,1.660742704,-11.7382649,0.247845504,-0.731660458,-0.094426764,,,,,,,,,,,
2022/11/02/21:17:13.389693,7041925,1667449033,389494770,tool0_controller,-0.95610426,2.495020888,-9.988765865,0.202797497,-0.690556633,-0.109963219,,,,,,,,,,,
2022/11/02/21:17:13.391999,7041926,1667449033,391384153,tool0_controller,-2.233799072,2.358268121,-10.13094236,0.267389925,-0.567242308,-0.06671674,,,,,,,,,,,
2022/11/02/21:17:13.394006,7041927,1667449033,393225907,tool0_controller,-0.657304668,1.939462472,-10.13299591,0.233156784,-0.601526531,-0.076434259,,,,,,,,,,,
2022/11/02/21:17:13.396619,7041928,1667449033,395244767,tool0_controller,-1.738266102,-0.634912624,-8.829101132,0.234188227,-0.510118057,-0.057910953,,,,,,,,,,,
2022/11/02/21:17:13.400624,7041929,1667449033,398433227,tool0_controller,-0.406655463,-1.01541812,-11.3221122,0.170533041,-0.566725004,-0.062507647,,,,,,,,,,,
2022/11/02/21:17:13.402568,7041930,1667449033,401847089,tool0_controller,0.235443658,-1.826083241,-10.68102821,0.140291451,-0.460915279,-0.020016517,,,,,,,,,,,
2022/11/02/21:17:13.406098,7041931,1667449033,404411297,tool0_controller,1.342947641,-1.718337898,-10.85020898,0.047235279,-0.521244774,-0.046949157,,,,,,,,,,,
2022/11/02/21:17:13.407198,7041932,1667449033,406464799,tool0_controller,0.695307071,-2.339545416,-8.009852783,0.09121629,-0.452439386,0.009568664,,,,,,,,,,,
2022/11/02/21:17:13.408756,7041933,1667449033,408468959,tool0_controller,-0.747421079,-1.49120422,-9.453486469,0.027892868,-0.434212357,-0.063191022,,,,,,,,,,,
2022/11/02/21:17:13.411136,7041934,1667449033,410617245,tool0_controller,2.133903241,1.694218759,-8.541180703,0.136669452,-0.516225312,-0.084450466,,,,,,,,,,,
2022/11/02/21:17:13.414145,7041935,1667449033,412704783,tool0_controller,-1.499551847,0.647373994,-8.292248694,0.055101296,-0.404532861,-0.090128309,,,,,,,,,,,
2022/11/02/21:17:13.415197,7041936,1667449033,414554489,tool0_controller,-0.567108657,0.468647445,-9.350225487,0.082518859,-0.447790932,-0.070753422,,,,,,,,,,,
2022/11/02/21:17:13.416857,7041937,1667449033,416592528,tool0_controller,-0.196079029,-0.386929854,-6.91696496,0.025480653,-0.425469839,-0.027548031,,,,,,,,,,,
2022/11/02/21:17:13.419048,7041938,1667449033,418532995,tool0_controller,-0.974015165,0.104131223,-9.040389826,-0.034502035,-0.377362098,-0.123844695,,,,,,,,,,,
2022/11/02/21:17:13.420114,7041939,1667449033,419846026,tool0_controller,-0.814810668,4.170769323,-8.062615432,0.101782455,-0.485586366,-0.125112398,,,,,,,,,,,
2022/11/02/21:17:13.422405,7041940,1667449033,421894295,tool0_controller,-1.741424052,1.610060053,-9.645310588,0.065123079,-0.462697517,-0.119388956,,,,,,,,,,,
2022/11/02/21:17:13.424576,7041941,1667449033,423709215,tool0_controller,-0.33387215,2.382641076,-9.031518055,-0.084798716,-0.521615196,-0.111293459,,,,,,,,,,,
2022/11/02/21:17:13.426241,7041942,1667449033,425860096,tool0_controller,-1.017251224,0.638676177,-9.231050072,-0.135969612,-0.535204107,-0.093170592,,,,,,,,,,,
2022/11/02/21:17:13.428468,7041943,1667449033,428081544,tool0_controller,-2.212918321,0.702146702,-8.973541408,-0.21949395,-0.609895179,-0.157965755,,,,,,,,,,,
2022/11/02/21:17:13.432644,7041944,1667449033,432105866,tool0_controller,1.231031111,3.451234316,-10.0009832,0.168637107,-0.726641268,-0.091107655,,,,,,,,,,,
2022/11/02/21:17:13.434764,7041945,1667449033,434156609,tool0_controller,-2.296384693,-0.122535006,-9.290045089,-0.045273814,-0.587669189,-0.097300856,,,,,,,,,,,
2022/11/02/21:17:13.436474,7041946,1667449033,436105144,tool0_controller,-1.693901518,2.215050153,-8.528525949,-0.011440652,-0.580917975,-0.108011493,,,,,,,,,,,
2022/11/02/21:17:13.438314,7041947,1667449033,438089222,tool0_controller,2.864363985,1.190574033,-10.53762924,0.197399125,-0.654559645,-0.080721735,,,,,,,,,,,
2022/11/02/21:17:13.440740,7041948,1667449033,440125525,tool0_controller,-2.548569293,0.483990191,-10.32968739,0.116830579,-0.600448737,-0.145509882,,,,,,,,,,,
2022/11/02/21:17:13.442829,7041949,1667449033,442253500,tool0_controller,0.622747744,3.417736227,-10.79495723,0.293526369,-0.732373203,-0.09509686,,,,,,,,,,,
2022/11/02/21:17:13.448855,7041950,1667449033,444283429,tool0_controller,-0.982592819,1.465066673,-11.54762378,0.147226852,-0.610837224,-0.081766594,,,,,,,,,,,
2022/11/02/21:17:13.448885,7041951,1667449033,446304876,tool0_controller,-2.283636682,0.507465997,-10.08357024,0.252704905,-0.567781477,-0.057611247,,,,,,,,,,,
2022/11/02/21:17:13.448893,7041952,1667449033,448246494,tool0_controller,1.121824285,0.244405683,-10.52068961,0.21681944,-0.619697675,-0.060902978,,,,,,,,,,,
2022/11/02/21:17:13.450735,7041953,1667449033,450253129,tool0_controller,-2.365738714,0.063516122,-9.858053,0.146769923,-0.448473883,-0.091850661,,,,,,,,,,,
2022/11/02/21:17:13.452570,7041954,1667449033,452273952,tool0_controller,0.378614726,2.656142612,-10.19128581,0.284182773,-0.596048482,-0.081227559,,,,,,,,,,,
2022/11/02/21:17:13.454561,7041955,1667449033,454265981,tool0_controller,0.244304766,-0.753456155,-10.23130899,0.079943258,-0.506159761,-0.082334747,,,,,,,,,,,
2022/11/02/21:17:13.456881,7041956,1667449033,456293702,tool0_controller,-1.587835881,-1.615619894,-8.110138518,0.061556279,-0.405414801,-0.019337699,,,,,,,,,,,
2022/11/02/21:17:13.459090,7041957,1667449033,458545433,tool0_controller,1.511362049,-1.395608356,-9.074505135,0.120830549,-0.472273003,-0.012545603,,,,,,,,,,,
2022/11/02/21:17:13.460829,7041958,1667449033,460541032,tool0_controller,-1.094854289,-1.126945545,-8.452305172,0.022569536,-0.341134638,-0.088927174,,,,,,,,,,,
2022/11/02/21:17:13.463030,7041959,1667449033,462535509,tool0_controller,1.226476093,1.36994882,-9.4010872,0.16139543,-0.467454208,-0.052254073,,,,,,,,,,,
2022/11/02/21:17:13.464861,7041960,1667449033,464460905,tool0_controller,0.620099036,-0.614842527,-8.445462383,-0.00076678,-0.430597327,-0.075501947,,,,,,,,,,,
2022/11/02/21:17:13.466583,7041961,1667449033,466318410,tool0_controller,-1.691620694,-0.61690137,-6.129317215,-0.029068806,-0.315479126,-0.035981615,,,,,,,,,,,
2022/11/02/21:17:13.469314,7041962,1667449033,468145755,tool0_controller,2.887031111,-0.637050738,-10.56204092,0.04593793,-0.492236094,-0.091986809,,,,,,,,,,,
2022/11/02/21:17:13.470404,7041963,1667449033,470092561,tool0_controller,-0.969452872,1.108435338,-6.547171009,-0.102616938,-0.376482811,-0.132278805,,,,,,,,,,,
2022/11/02/21:17:13.472655,7041964,1667449033,472173366,tool0_controller,-1.315560931,3.451756869,-8.335868551,0.204169644,-0.461466568,-0.085294026,,,,,,,,,,,
2022/11/02/21:17:13.474782,7041965,1667449033,473944832,tool0_controller,-1.519992245,1.471705006,-8.460677999,-0.033041559,-0.472037568,-0.102285832,,,,,,,,,,,
2022/11/02/21:17:13.476300,7041966,1667449033,475972068,tool0_controller,0.460498569,1.152173627,-7.280787504,-0.138458681,-0.446962418,-0.113616573,,,,,,,,,,,
2022/11/02/21:17:13.478570,7041967,1667449033,478016622,tool0_controller,-1.011964808,1.396485014,-9.13330659,-0.055099947,-0.511751559,-0.105886168,,,,,,,,,,,
2022/11/02/21:17:13.480230,7041968,1667449033,479843365,tool0_controller,-2.416987262,3.879980567,-5.658157898,-0.091477194,-0.537064715,-0.145421369,,,,,,,,,,,
2022/11/02/21:17:13.481874,7041969,1667449033,481668209,tool0_controller,-1.342276544,3.152556282,-9.00579052,0.039904037,-0.601210647,-0.141644335,,,,,,,,,,,
2022/11/02/21:17:13.484233,7041970,1667449033,483626359,tool0_controller,-1.106480672,1.954319881,-10.71730013,0.034838416,-0.652741877,-0.136973656,,,,,,,,,,,
2022/11/02/21:17:13.485780,7041971,1667449033,485569157,tool0_controller,-3.210979166,1.982752574,-7.8202709,-0.004300534,-0.61829296,-0.135299828,,,,,,,,,,,
2022/11/02/21:17:13.488059,7041972,1667449033,487557867,tool0_controller,2.756445001,0.747302078,-12.92230242,0.191385984,-0.720623658,-0.043025329,,,,,,,,,,,
2022/11/02/21:17:13.489707,7041973,1667449033,489367335,tool0_controller,-0.584271377,-0.068911619,-9.90573506,0.104355258,-0.672603411,-0.103241399,,,,,,,,,,,
2022/11/02/21:17:13.491436,7041974,1667449033,490733650,tool0_controller,-0.972216024,1.494386014,-11.07340392,0.26577842,-0.662685091,-0.077277698,,,,,,,,,,,
2022/11/02/21:17:13.492680,7041975,1667449033,492400094,tool0_controller,-0.378255238,2.214044615,-10.86064345,0.138089868,-0.672220087,-0.102256956,,,,,,,,,,,
2022/11/02/21:17:13.494215,7041976,1667449033,494028252,tool0_controller,-1.910895436,0.40612336,-8.166282561,0.195413596,-0.53485651,-0.066720412,,,,,,,,,,,
2022/11/02/21:17:13.495941,7041977,1667449033,495675639,tool0_controller,1.332572953,-0.174745015,-11.48005749,0.23405491,-0.612206465,-0.04918879,,,,,,,,,,,
2022/11/02/21:17:13.499847,7041978,1667449033,497512258,tool0_controller,-0.380387313,0.509607887,-8.92005931,0.157553887,-0.593625128,-0.082686512,,,,,,,,,,,
2022/11/02/21:17:13.501530,7041979,1667449033,501258560,tool0_controller,-1.241981641,0.922663355,-8.439543591,0.13123657,-0.514624434,-0.078908826,,,,,,,,,,,
2022/11/02/21:17:13.504501,7041980,1667449033,503412993,tool0_controller,-1.18304687,1.091913412,-8.597893743,0.105574099,-0.477423121,-0.062789952,,,,,,,,,,,
2022/11/02/21:17:13.506890,7041981,1667449033,505568439,tool0_controller,-0.398920719,-0.241369166,-6.399100036,0.140343149,-0.374772109,-0.054107686,,,,,,,,,,,
2022/11/02/21:17:13.507876,7041982,1667449033,507576435,tool0_controller,-1.088983745,-0.766907876,-8.485049369,0.091095535,-0.403644978,-0.040814762,,,,,,,,,,,
2022/11/02/21:17:13.515117,7041983,1667449033,509725911,tool0_controller,0.402390932,0.323953865,-7.175443278,0.096401166,-0.455222691,-0.061320951,,,,,,,,,,,
2022/11/02/21:17:13.515138,7041984,1667449033,511557201,tool0_controller,-1.09021106,-0.162614733,-7.669692288,0.078479574,-0.363058478,-0.040837917,,,,,,,,,,,
2022/11/02/21:17:13.515158,7041985,1667449033,513321449,tool0_controller,1.188556085,0.408276646,-8.937532936,0.103277273,-0.468834428,-0.101830589,,,,,,,,,,,
2022/11/02/21:17:13.515600,7041986,1667449033,515067019,tool0_controller,-0.642777075,0.078142049,-6.865394913,0.017498853,-0.380753087,-0.067973264,,,,,,,,,,,
2022/11/02/21:17:13.518715,7041987,1667449033,517269321,tool0_controller,0.001534989,-0.459617517,-9.996779573,0.039969139,-0.4527836,-0.069180092,,,,,,,,,,,
2022/11/02/21:17:13.519542,7041988,1667449033,519189255,tool0_controller,1.088101331,0.007448293,-8.805708874,0.021840162,-0.472392012,-0.08066825,,,,,,,,,,,
2022/11/02/21:17:13.521296,7041989,1667449033,521087853,tool0_controller,-0.878921054,-0.458382583,-7.64400537,-0.104962889,-0.385481259,-0.080706179,,,,,,,,,,,
2022/11/02/21:17:13.526985,7041990,1667449033,526247265,tool0_controller,0.441576959,0.8758217,-9.286132512,0.008716317,-0.51002437,-0.109489828,,,,,,,,,,,
2022/11/02/21:17:13.529326,7041991,1667449033,528436075,tool0_controller,-1.273935926,1.487991257,-6.561935455,-0.016106893,-0.500524978,-0.086911137,,,,,,,,,,,
2022/11/02/21:17:13.531062,7041992,1667449033,530436966,tool0_controller,-1.178807158,1.787719661,-8.286275039,-0.196846005,-0.511033372,-0.115564644,,,,,,,,,,,
2022/11/02/21:17:13.533166,7041993,1667449033,532410357,tool0_controller,-2.377901329,3.886437332,-6.957793416,-0.131947708,-0.534619898,-0.145678622,,,,,,,,,,,
2022/11/02/21:17:13.534328,7041994,1667449033,534044104,tool0_controller,-2.65612998,3.587285751,-7.415461671,-0.108561399,-0.571471759,-0.178879172,,,,,,,,,,,
2022/11/02/21:17:13.536005,7041995,1667449033,535641912,tool0_controller,-1.874004879,4.539078714,-9.202849257,0.151390214,-0.640252986,-0.125561179,,,,,,,,,,,
2022/11/02/21:17:13.539702,7041996,1667449033,537271935,tool0_controller,-1.717316992,2.143390686,-7.762222486,0.070555903,-0.592860102,-0.079228615,,,,,,,,,,,
2022/11/02/21:17:13.540762,7041997,1667449033,540233095,tool0_controller,0.722190959,2.708989451,-9.803636507,0.222052952,-0.724121662,-0.070632945,,,,,,,,,,,
2022/11/02/21:17:13.541865,7041998,1667449033,541616656,tool0_controller,-0.366936265,0.3655894,-11.34011881,0.273668743,-0.693751668,-0.099894675,,,,,,,,,,,
2022/11/02/21:17:13.543521,7041999,1667449033,543093284,tool0_controller,-2.158646343,2.287620932,-10.68753234,0.182336626,-0.677645146,-0.105668631,,,,,,,,,,,
2022/11/02/21:17:13.544645,7042000,1667449033,544408646,tool0_controller,1.622687682,0.79464386,-11.59139233,0.205006174,-0.689150138,-0.0743487,,,,,,,,,,,
2022/11/02/21:17:13.546302,7042001,1667449033,546018885,tool0_controller,-0.46839506,-1.982844541,-10.54811609,0.121647171,-0.584903163,-0.056520492,,,,,,,,,,,
2022/11/02/21:17:13.547934,7042002,1667449033,547355977,tool0_controller,0.929236999,-0.986375854,-9.659052583,0.190185087,-0.644370415,-0.010697737,,,,,,,,,,,
2022/11/02/21:17:13.549742,7042003,1667449033,549190811,tool0_controller,-0.172670645,-2.689156461,-9.041969363,0.055049961,-0.485718571,-0.022315099,,,,,,,,,,,
2022/11/02/21:17:13.551461,7042004,1667449033,551201399,tool0_controller,-0.858545838,-0.109149284,-8.25542612,0.143761808,-0.479756548,-0.063600149,,,,,,,,,,,
2022/11/02/21:17:13.554606,7042005,1667449033,554292329,tool0_controller,0.127847639,-0.006949441,-6.149323255,0.134122145,-0.473701838,-0.045207093,,,,,,,,,,,
2022/11/02/21:17:13.556795,7042006,1667449033,556409732,tool0_controller,-3.262610491,-0.58464367,-4.951457949,-0.07675292,-0.316911464,-0.095887135,,,,,,,,,,,
2022/11/02/21:17:13.563179,7042007,1667449033,561641919,tool0_controller,1.104444946,1.674974391,-6.621515023,0.216960726,-0.408424092,-0.036172585,,,,,,,,,,,
2022/11/02/21:17:13.563707,7042008,1667449033,563469062,tool0_controller,-2.305840001,0.074111594,-6.372346561,0.092732199,-0.322373745,-0.057861846,,,,,,,,,,,
2022/11/02/21:17:13.567612,7042009,1667449033,565511109,tool0_controller,-2.090974132,1.801282015,-6.57933599,0.124906366,-0.315297746,-0.084088823,,,,,,,,,,,
2022/11/02/21:17:13.567818,7042010,1667449033,567449432,tool0_controller,0.401271472,1.146185285,-6.470685859,0.03985301,-0.380205178,-0.080228203,,,,,,,,,,,
2022/11/02/21:17:13.570030,7042011,1667449033,569477461,tool0_controller,-0.77920164,-0.176113452,-8.214138115,0.002805151,-0.321883422,-0.135518855,,,,,,,,,,,
2022/11/02/21:17:13.571756,7042012,1667449033,571512286,tool0_controller,0.997535567,1.532913407,-8.205294822,0.128873623,-0.468108816,-0.0656709,,,,,,,,,,,
2022/11/02/21:17:13.573805,7042013,1667449033,573575597,tool0_controller,1.518880376,-1.080561839,-9.877448082,-0.03365786,-0.472294072,-0.083651365,,,,,,,,,,,
2022/11/02/21:17:13.575721,7042014,1667449033,575574723,tool0_controller,-1.198661076,-0.084161253,-7.79467167,-0.02681213,-0.419409532,-0.066987951,,,,,,,,,,,
2022/11/02/21:17:13.577693,7042015,1667449033,577491752,tool0_controller,-0.029765921,-0.778555385,-9.430681714,0.076513568,-0.541153772,-0.053535363,,,,,,,,,,,
2022/11/02/21:17:13.579451,7042016,1667449033,579257678,tool0_controller,0.681028899,-0.403922953,-8.717335422,-0.182288252,-0.51660119,-0.136191145,,,,,,,,,,,
2022/11/02/21:17:13.581687,7042017,1667449033,581162499,tool0_controller,-1.121209203,2.70893964,-7.982505035,-0.025046453,-0.541896345,-0.08891713,,,,,,,,,,,
2022/11/02/21:17:13.583495,7042018,1667449033,582931855,tool0_controller,-1.872062685,1.295448929,-7.144088313,-0.171958848,-0.579424362,-0.150709366,,,,,,,,,,,
2022/11/02/21:17:13.585240,7042019,1667449033,584552788,tool0_controller,-1.723321124,2.391674774,-7.146408332,-0.050617799,-0.546106206,-0.096975844,,,,,,,,,,,
2022/11/02/21:17:13.586843,7042020,1667449033,586218374,tool0_controller,-0.837238525,2.755109172,-10.61311182,0.146486718,-0.72907417,-0.121087633,,,,,,,,,,,
2022/11/02/21:17:13.587985,7042021,1667449033,587714703,tool0_controller,-3.320943091,3.486496283,-8.661055226,0.023921921,-0.562048731,-0.173765871,,,,,,,,,,,
2022/11/02/21:17:13.590703,7042022,1667449033,589765382,tool0_controller,-1.67548656,4.540432639,-8.807838926,0.238524558,-0.582835083,-0.096619062,,,,,,,,,,,
2022/11/02/21:17:13.592650,7042023,1667449033,591335118,tool0_controller,-1.294938549,0.66361109,-10.82865519,0.255163448,-0.613666476,-0.082136934,,,,,,,,,,,
2022/11/02/21:17:13.593100,7042024,1667449033,592718760,tool0_controller,-3.010130703,0.383646427,-8.734008264,0.170808721,-0.585849371,-0.075647628,,,,,,,,,,,
2022/11/02/21:17:13.598300,7042025,1667449033,597748085,tool0_controller,1.276207311,1.714712449,-12.09545365,0.226061264,-0.717460507,-0.0858216,,,,,,,,,,,
2022/11/02/21:17:13.600115,7042026,1667449033,599674858,tool0_controller,-1.486430335,1.010802762,-9.64335268,0.171326542,-0.564622396,-0.107442013,,,,,,,,,,,
2022/11/02/21:17:13.601784,7042027,1667449033,601255117,tool0_controller,-0.544295656,0.941023791,-9.946761653,0.312135219,-0.553839056,-0.035693447,,,,,,,,,,,
2022/11/02/21:17:13.603951,7042028,1667449033,602982118,tool0_controller,1.455375045,-2.32016359,-10.84449543,0.065240936,-0.577869204,-0.068307876,,,,,,,,,,,
2022/11/02/21:17:13.605652,7042029,1667449033,605029143,tool0_controller,-1.273583932,-3.186463162,-8.002760885,0.038927648,-0.434020602,0.008366095,,,,,,,,,,,
2022/11/02/21:17:13.607163,7042030,1667449033,606992451,tool0_controller,1.481110662,-1.96089968,-9.971180673,0.115788113,-0.530991254,0.00297556,,,,,,,,,,,
2022/11/02/21:17:13.609280,7042031,1667449033,609020334,tool0_controller,1.195138229,-1.99306092,-7.909409592,0.053459407,-0.427837821,-0.054103982,,,,,,,,,,,
2022/11/02/21:17:13.615407,7042032,1667449033,611048987,tool0_controller,0.063763033,-0.389435915,-7.442020296,0.123540576,-0.406898714,-0.036282121,,,,,,,,,,,
2022/11/02/21:17:13.618286,7042033,1667449033,612955011,tool0_controller,0.407812892,-0.768962613,-7.311728678,0.026615529,-0.429642785,-0.062785738,,,,,,,,,,,
2022/11/02/21:17:13.618295,7042034,1667449033,616949700,tool0_controller,0.636533889,0.790841356,-7.014664444,0.087667913,-0.361460829,-0.092070797,,,,,,,,,,,
2022/11/02/21:17:13.619327,7042035,1667449033,619051504,tool0_controller,-0.957778164,2.084114436,-5.101952917,0.111078443,-0.311307476,-0.107211682,,,,,,,,,,,
2022/11/02/21:17:13.621118,7042036,1667449033,620915658,tool0_controller,-0.312269049,2.05765981,-6.698385193,0.128593435,-0.335766969,-0.09743344,,,,,,,,,,,
2022/11/02/21:17:13.628946,7042037,1667449033,622828992,tool0_controller,-1.787030115,1.686405437,-6.176420867,0.022409732,-0.355615325,-0.073627477,,,,,,,,,,,
2022/11/02/21:17:13.628959,7042038,1667449033,624889515,tool0_controller,-0.380307216,0.821899446,-5.191055666,-0.023445941,-0.31483115,-0.094698012,,,,,,,,,,,
2022/11/02/21:17:13.629040,7042039,1667449033,627026030,tool0_controller,-1.59572361,0.66768256,-8.654260859,0.01807674,-0.418475067,-0.090454853,,,,,,,,,,,
2022/11/02/21:17:13.629692,7042040,1667449033,629186984,tool0_controller,-0.227829075,2.223587193,-6.474837378,-0.048297071,-0.476039505,-0.116476055,,,,,,,,,,,
2022/11/02/21:17:13.634277,7042041,1667449033,631265406,tool0_controller,-1.363525207,1.852586965,-7.138357768,-0.093881591,-0.422284889,-0.082472419,,,,,,,,,,,
2022/11/02/21:17:13.634302,7042042,1667449033,633247315,tool0_controller,-1.184065611,2.006183398,-7.719065459,-0.136688934,-0.555247929,-0.130923789,,,,,,,,,,,
2022/11/02/21:17:13.635763,7042043,1667449033,635154539,tool0_controller,-0.617157366,1.672334478,-6.384150716,-0.167980637,-0.596760873,-0.135486195,,,,,,,,,,,
2022/11/02/21:17:13.637455,7042044,1667449033,636853401,tool0_controller,-0.055566846,1.046909294,-9.666432063,0.035054464,-0.672884133,-0.099367519,,,,,,,,,,,
2022/11/02/21:17:13.639778,7042045,1667449033,638453567,tool0_controller,0.873273968,1.764955732,-8.804055556,0.051535233,-0.686724107,-0.102890776,,,,,,,,,,,
2022/11/02/21:17:13.640748,7042046,1667449033,640274848,tool0_controller,-2.113808944,1.432074265,-6.567586843,0.020784627,-0.54821911,-0.091039144,,,,,,,,,,,
2022/11/02/21:17:13.641857,7042047,1667449033,641735653,tool0_controller,-0.112674568,1.409020398,-8.176953147,0.158375181,-0.677516695,-0.079743667,,,,,,,,,,,
2022/11/02/21:17:13.643510,7042048,1667449033,642994455,tool0_controller,-0.553443539,-0.07548605,-7.77043859,0.175415726,-0.65293167,-0.04547256,,,,,,,,,,,
2022/11/02/21:17:13.644620,7042049,1667449033,644264424,tool0_controller,-1.606865529,2.112006511,-8.252153917,0.234144447,-0.597958043,-0.09902026,,,,,,,,,,,
2022/11/02/21:17:13.648370,7042050,1667449033,645635079,tool0_controller,-1.260368271,4.26477628,-6.898261364,0.301050099,-0.582203532,-0.129476315,,,,,,,,,,,
2022/11/02/21:17:13.648376,7042051,1667449033,647194895,tool0_controller,-2.091655552,1.280725859,-7.879866653,0.272644955,-0.435333389,-0.091418803,,,,,,,,,,,
2022/11/02/21:17:13.650640,7042052,1667449033,649968002,tool0_controller,-2.454212849,-0.340547088,-7.454672612,0.218111011,-0.462489085,-0.047205537,,,,,,,,,,,
2022/11/02/21:17:13.652503,7042053,1667449033,652095362,tool0_controller,0.537877466,-1.260156864,-7.169550596,0.14261146,-0.474095136,0.006371159,,,,,,,,,,,
2022/11/02/21:17:13.654178,7042054,1667449033,653989599,tool0_controller,-1.770452098,-1.269637467,-8.967961685,0.021919006,-0.39343799,-0.054618447,,,,,,,,,,,
2022/11/02/21:17:13.656468,7042055,1667449033,655885241,tool0_controller,0.598996077,1.148830376,-8.117673843,0.206804585,-0.505918992,-0.07549777,,,,,,,,,,,
2022/11/02/21:17:13.664561,7042056,1667449033,663986112,tool0_controller,-1.149500516,-1.715194682,-8.236508857,0.020209945,-0.35718724,-0.046792942,,,,,,,,,,,
2022/11/02/21:17:13.667435,7042057,1667449033,666049165,tool0_controller,1.302909596,-1.328177813,-9.859919169,0.027394294,-0.447236665,-0.036980308,,,,,,,,,,,
2022/11/02/21:17:13.668583,7042058,1667449033,668009266,tool0_controller,2.138375394,-2.189644514,-8.961721431,0.034770602,-0.484925739,-0.004632117,,,,,,,,,,,
2022/11/02/21:17:13.670255,7042059,1667449033,669993682,tool0_controller,-0.813141975,-1.204064078,-9.145685504,-0.06866505,-0.409264369,-0.089555251,,,,,,,,,,,
2022/11/02/21:17:13.672623,7042060,1667449033,672057907,tool0_controller,2.267639268,1.613232341,-8.909951931,0.074349637,-0.452746361,-0.090558779,,,,,,,,,,,
2022/11/02/21:17:13.675845,7042061,1667449033,674111329,tool0_controller,-1.54175769,0.330973879,-7.670765208,-0.009787803,-0.317593742,-0.087234771,,,,,,,,,,,
2022/11/02/21:17:13.677655,7042062,1667449033,675914815,tool0_controller,0.192753214,1.752312536,-7.023600587,0.08491386,-0.380639117,-0.100030123,,,,,,,,,,,
2022/11/02/21:17:13.678810,7042063,1667449033,678112656,tool0_controller,0.17446789,1.048115454,-6.593381558,0.015638826,-0.400253333,-0.059940822,,,,,,,,,,,
2022/11/02/21:17:13.680708,7042064,1667449033,680172439,tool0_controller,-2.107543945,1.499565567,-6.087523146,-0.055285846,-0.328892559,-0.122015883,,,,,,,,,,,
